match_tier,field_name,parcelnumb,unidata_scity,unidata_value,gpkg_value,comparison
pair,yearbuilt,01522009,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01522010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01522010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523001,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523002,Alviso,[blank],,Unidata missing; GPKG empty
pair,address,01523008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01523013,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01524002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524002,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01524010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524018,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524019,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01524020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524020,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01524021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524021,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01524023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01524024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525005,Alviso,[blank],,Unidata missing; GPKG empty
pair,address,01525006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525012,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01525013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525017,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525018,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525019,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525020,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525023,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525024,Alviso,[blank],,Unidata missing; GPKG empty
pair,address,01525025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525025,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01525026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525027,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01525028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525028,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01525029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01525029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526012,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526013,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526015,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526020,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526023,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526025,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526026,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01526027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01526027,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01527007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527013,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01527014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527014,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01527015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527017,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01527018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527022,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01527023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01527023,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01528007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01528007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01529004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530057,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01530058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530058,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01530061,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530061,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01530070,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530070,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530105,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530106,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530109,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01530110,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01530110,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531050,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531054,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531056,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01531056,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531058,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531058,Milpitas,[blank],,Unidata missing; GPKG empty
pair,zoning,01531058,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531060,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,01531061,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531061,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531062,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531062,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531068,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01531068,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531069,Milpitas,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531069,Milpitas,[blank],,Unidata missing; GPKG empty
pair,address,01531070,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531070,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01531071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01531072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532006,Fremont,[blank],,Unidata missing; GPKG empty
pair,zoning,01532006,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532011,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532014,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532018,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532019,Alviso,[blank],,Unidata missing; GPKG empty
pair,address,01532020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532024,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532025,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532026,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532027,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532028,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532029,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532030,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532032,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532034,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532042,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01532044,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533007,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533011,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01533011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533023,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533024,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533026,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01533026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533029,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533032,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533032,Fremont,[blank],,Unidata missing; GPKG empty
pair,zoning,01533032,Fremont,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533034,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01533034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533035,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01533035,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533037,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533037,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533038,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533039,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533042,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533046,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533053,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533053,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01533054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01533055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534044,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534048,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534048,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534050,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534069,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534075,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534076,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534080,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534080,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534083,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534083,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01534083,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01534084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534102,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534112,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534114,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534116,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534119,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534122,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01534124,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01535001,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535001,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535003,Alviso,[blank],,Unidata missing; GPKG empty
pair,address,01535005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535005,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,01535005,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535007,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535021,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535023,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535028,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535029,Alviso,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535032,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535033,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535033,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535035,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01535037,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535037,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535038,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535038,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535040,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01535045,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535045,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535046,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535046,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535047,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01535048,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535048,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,01535049,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535049,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535050,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535050,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535051,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535051,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,address,01535052,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01535052,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536001,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,01536009,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536009,Sunnyvale,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536011,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536012,Mountain View,[blank],,Unidata missing; GPKG empty
pair,address,01536013,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536013,Palo Alto,[blank],,Unidata missing; GPKG empty
pair,address,01536017,Mountain View,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,01536017,Mountain View,[blank],,Unidata missing; GPKG empty
